record_id,source,landslide_event,State,latitude,longitude,date,rainfall_mm,rainfall_3day_mm,soil_moisture,elevation_m,slope_deg,ndvi_mean,historical_landslide_density,historical_landslide_distance
NEG_000309,pseudo_negative,0,Arunachal Pradesh,28.824698,92.37479,2016-05-12,,,,4697.0,17.83,,0,141.364
NEG_000310,pseudo_negative,0,Arunachal Pradesh,28.893854,93.090892,2022-11-27,,,,4774.0,27.56,,0,113.476
NEG_000311,pseudo_negative,0,Arunachal Pradesh,28.752439,93.652514,2006-08-04,,,,4143.0,19.83,,0,68.798
NEG_000312,pseudo_negative,0,Arunachal Pradesh,28.75857,94.738995,2026-09-23,,,,1397.0,29.39,,7,7.308
NEG_000313,pseudo_negative,0,Arunachal Pradesh,28.870474,95.45147,2014-06-02,,,,2693.0,34.32,,0,36.284
NEG_000314,pseudo_negative,0,Arunachal Pradesh,28.814501,96.044196,2006-09-18,,,,3765.0,32.21,,3,8.191
NEG_000315,pseudo_negative,0,Arunachal Pradesh,28.771966,96.685501,2012-07-16,,,,3113.0,56.68,,0,51.102
NEG_000316,pseudo_negative,0,Arunachal Pradesh,27.055163,91.954801,2022-08-13,,,,1448.0,43.45,,0,24.586
NEG_000317,pseudo_negative,0,Arunachal Pradesh,26.821759,92.540295,2009-05-06,,,,95.0,1.68,,0,18.855
NEG_000318,pseudo_negative,0,Arunachal Pradesh,27.026158,93.329946,2017-06-11,,,,493.0,24.15,,0,11.309
NEG_000319,pseudo_negative,0,Arunachal Pradesh,26.905798,93.979861,2013-11-28,,,,84.0,0.0,,0,26.945
NEG_000320,pseudo_negative,0,Arunachal Pradesh,26.894713,94.413284,2010-07-14,,,,90.0,2.38,,0,26.414
NEG_000321,pseudo_negative,0,Arunachal Pradesh,26.914188,95.241068,2012-06-17,,,,583.0,24.54,,1,9.801
NEG_000322,pseudo_negative,0,Arunachal Pradesh,26.882041,95.689263,2016-05-03,,,,1828.0,27.69,,0,12.628
NEG_000323,pseudo_negative,0,Arunachal Pradesh,26.986549,96.318435,2023-07-07,,,,588.0,35.63,,0,36.658
NEG_000324,pseudo_negative,0,Arunachal Pradesh,27.272456,91.878024,2016-11-25,,,,3125.0,37.69,,0,26.506
NEG_000325,pseudo_negative,0,Arunachal Pradesh,27.228661,92.756886,2026-11-02,,,,1385.0,48.26,,3,2.925
NEG_000326,pseudo_negative,0,Arunachal Pradesh,27.171916,93.53826,2025-01-18,,,,1652.0,34.57,,13,6.734
NEG_000327,pseudo_negative,0,Arunachal Pradesh,27.073899,94.009293,2025-04-17,,,,85.0,3.76,,0,18.536
NEG_000328,pseudo_negative,0,Arunachal Pradesh,27.269111,94.738847,2010-07-16,,,,96.0,0.0,,0,43.854
NEG_000329,pseudo_negative,0,Arunachal Pradesh,27.064742,95.3207,2025-10-11,,,,218.0,14.0,,0,14.095
NEG_000330,pseudo_negative,0,Arunachal Pradesh,27.166537,95.805375,2006-05-09,,,,424.0,29.6,,19,3.087
NEG_000331,pseudo_negative,0,Arunachal Pradesh,27.27782,96.385365,2009-11-17,,,,1273.0,13.35,,0,16.16
NEG_000332,pseudo_negative,0,Arunachal Pradesh,27.606996,92.250495,2023-08-06,,,,4220.0,35.37,,0,18.859
NEG_000333,pseudo_negative,0,Arunachal Pradesh,27.583337,92.57353,2007-09-04,,,,2808.0,32.92,,0,34.815
NEG_000334,pseudo_negative,0,Arunachal Pradesh,27.473568,93.314419,2019-08-31,,,,2864.0,31.8,,0,25.861
NEG_000335,pseudo_negative,0,Arunachal Pradesh,27.457843,93.816006,2007-05-13,,,,1191.0,38.43,,0,13.166
NEG_000336,pseudo_negative,0,Arunachal Pradesh,27.560243,94.729864,2006-06-09,,,,111.0,3.38,,0,11.649
NEG_000337,pseudo_negative,0,Arunachal Pradesh,27.582281,94.845831,2025-07-17,,,,107.0,2.39,,0,16.67
NEG_000338,pseudo_negative,0,Arunachal Pradesh,27.531269,95.555272,2018-06-21,,,,133.0,4.77,,0,32.393
NEG_000339,pseudo_negative,0,Arunachal Pradesh,27.511493,96.101136,2017-07-15,,,,197.0,4.77,,0,23.097
NEG_000340,pseudo_negative,0,Arunachal Pradesh,27.676435,91.804679,2017-06-06,,,,3684.0,18.62,,1,9.735
NEG_000341,pseudo_negative,0,Arunachal Pradesh,27.643891,92.930209,2009-09-13,,,,2131.0,23.9,,5,8.81
NEG_000342,pseudo_negative,0,Arunachal Pradesh,27.886925,93.013278,2017-10-21,,,,2367.0,34.62,,0,34.788
NEG_000343,pseudo_negative,0,Arunachal Pradesh,27.792719,93.852767,2007-05-14,,,,946.0,20.51,,4,7.037
NEG_000344,pseudo_negative,0,Arunachal Pradesh,27.765128,94.826886,2015-05-30,,,,332.0,11.22,,4,9.552
NEG_000345,pseudo_negative,0,Arunachal Pradesh,27.812537,95.018795,2016-05-28,,,,278.0,34.46,,2,6.232
NEG_000346,pseudo_negative,0,Arunachal Pradesh,27.876251,95.974978,2025-05-04,,,,171.0,4.79,,0,35.316
NEG_000347,pseudo_negative,0,Arunachal Pradesh,27.848236,96.173151,2020-11-17,,,,198.0,7.54,,0,17.324
NEG_000348,pseudo_negative,0,Arunachal Pradesh,28.051152,91.965075,2022-05-14,,,,4664.0,20.67,,0,50.944
NEG_000349,pseudo_negative,0,Arunachal Pradesh,28.162284,92.5338,2022-05-06,,,,4680.0,26.78,,0,78.246
NEG_000350,pseudo_negative,0,Arunachal Pradesh,28.161072,93.021715,2019-08-27,,,,4278.0,10.23,,0,44.632
NEG_000351,pseudo_negative,0,Arunachal Pradesh,28.123865,94.193267,2018-11-26,,,,939.0,18.35,,0,11.858
NEG_000352,pseudo_negative,0,Arunachal Pradesh,28.045123,95.169304,2026-11-27,,,,1043.0,12.07,,2,6.618
NEG_000353,pseudo_negative,0,Arunachal Pradesh,28.089199,95.754232,2015-06-14,,,,191.0,3.39,,0,11.959
NEG_000354,pseudo_negative,0,Arunachal Pradesh,27.994147,96.319936,2007-05-03,,,,1245.0,30.68,,19,8.219
NEG_000355,pseudo_negative,0,Arunachal Pradesh,28.386905,91.995484,2009-08-29,,,,4794.0,18.6,,0,88.303
NEG_000356,pseudo_negative,0,Arunachal Pradesh,28.180679,92.438456,2023-11-07,,,,4166.0,36.4,,0,79.908
NEG_000357,pseudo_negative,0,Arunachal Pradesh,28.231503,93.284136,2019-11-29,,,,3100.0,26.95,,0,37.453
NEG_000358,pseudo_negative,0,Arunachal Pradesh,28.236392,93.616224,2012-05-05,,,,1842.0,19.68,,0,42.717
NEG_000359,pseudo_negative,0,Arunachal Pradesh,28.224973,94.562284,2013-07-29,,,,953.0,35.84,,0,11.23
NEG_000360,pseudo_negative,0,Arunachal Pradesh,28.392642,95.838194,2019-11-26,,,,1578.0,26.0,,26,5.273
NEG_000361,pseudo_negative,0,Arunachal Pradesh,28.267281,96.132569,2015-07-08,,,,2087.0,30.62,,0,15.29
NEG_000362,pseudo_negative,0,Arunachal Pradesh,28.709754,91.953293,2012-07-24,,,,5012.0,9.58,,0,123.652
NEG_000363,pseudo_negative,0,Arunachal Pradesh,28.49849,92.540077,2009-08-21,,,,4846.0,19.21,,0,104.875
NEG_000364,pseudo_negative,0,Arunachal Pradesh,28.568263,93.105372,2021-05-23,,,,3585.0,42.24,,0,78.356
NEG_000365,pseudo_negative,0,Arunachal Pradesh,28.707255,93.702637,2023-07-04,,,,4703.0,34.23,,0,62.497
NEG_000366,pseudo_negative,0,Arunachal Pradesh,28.591743,94.524692,2025-12-14,,,,2546.0,46.62,,1,9.439
NEG_000367,pseudo_negative,0,Arunachal Pradesh,28.58253,95.128492,2025-05-14,,,,1082.0,23.1,,23,2.129
NEG_000368,pseudo_negative,0,Arunachal Pradesh,28.612072,95.595479,2020-05-20,,,,2935.0,31.8,,0,25.15
NEG_000369,pseudo_negative,0,Arunachal Pradesh,28.719639,96.368189,2015-07-28,,,,4439.0,25.03,,0,40.967
NEG_000370,pseudo_negative,0,Arunachal Pradesh,28.741501,92.229682,2020-09-20,,,,5032.0,13.82,,0,130.334
NEG_000371,pseudo_negative,0,Arunachal Pradesh,28.843366,92.737577,2009-08-27,,,,4198.0,43.5,,0,121.479
NEG_000372,pseudo_negative,0,Arunachal Pradesh,28.821074,93.375522,2022-11-21,,,,4301.0,37.52,,0,96.766
NEG_000373,pseudo_negative,0,Arunachal Pradesh,28.827509,93.850311,2018-07-26,,,,4175.0,31.62,,0,55.819
NEG_000374,pseudo_negative,0,Arunachal Pradesh,28.928771,94.494504,2016-08-07,,,,2112.0,18.48,,0,31.257
NEG_000375,pseudo_negative,0,Arunachal Pradesh,28.761114,94.954551,2013-08-20,,,,1404.0,31.12,,15,4.249
NEG_000376,pseudo_negative,0,Arunachal Pradesh,28.972557,95.62326,2017-11-04,,,,3579.0,20.54,,0,18.058
NEG_000377,pseudo_negative,0,Arunachal Pradesh,28.767557,96.199245,2013-07-10,,,,3088.0,17.82,,0,23.813
NEG_000378,pseudo_negative,0,Arunachal Pradesh,27.030777,92.191285,2008-05-22,,,,1406.0,15.15,,0,17.072
NEG_000379,pseudo_negative,0,Arunachal Pradesh,26.88535,92.638248,2022-05-05,,,,103.0,1.68,,11,8.577
NEG_000380,pseudo_negative,0,Arunachal Pradesh,26.871684,93.042256,2020-08-18,,,,94.0,0.0,,0,22.951
NEG_000381,pseudo_negative,0,Arunachal Pradesh,26.805664,93.885205,2010-08-25,,,,83.0,0.0,,0,33.836
NEG_000382,pseudo_negative,0,Arunachal Pradesh,27.012015,94.487363,2014-05-26,,,,90.0,2.38,,0,36.405
NEG_000383,pseudo_negative,0,Arunachal Pradesh,26.886217,94.940711,2010-06-15,,,,132.0,4.74,,0,11.073
NEG_000384,pseudo_negative,0,Arunachal Pradesh,26.853018,95.921622,2008-05-10,,,,1399.0,33.77,,0,27.966
NEG_000385,pseudo_negative,0,Arunachal Pradesh,26.822545,96.349396,2020-06-10,,,,352.0,6.89,,0,55.103
NEG_000386,pseudo_negative,0,Arunachal Pradesh,27.12858,92.19291,2006-07-29,,,,2652.0,8.36,,0,24.927
NEG_000387,pseudo_negative,0,Arunachal Pradesh,27.24129,92.880307,2018-08-31,,,,672.0,38.08,,0,12.15
NEG_000388,pseudo_negative,0,Arunachal Pradesh,27.309631,93.528738,2016-07-25,,,,1656.0,28.39,,7,3.011
NEG_000389,pseudo_negative,0,Arunachal Pradesh,27.195376,94.51605,2015-07-13,,,,96.0,2.38,,0,54.789
NEG_000390,pseudo_negative,0,Arunachal Pradesh,27.216135,95.351809,2026-05-04,,,,122.0,2.38,,0,27.434
NEG_000391,pseudo_negative,0,Arunachal Pradesh,27.338721,96.619675,2007-06-27,,,,1548.0,12.64,,0,21.255
NEG_000392,pseudo_negative,0,Arunachal Pradesh,27.451385,91.884663,2023-11-19,,,,3372.0,40.2,,2,6.83
NEG_000393,pseudo_negative,0,Arunachal Pradesh,27.435595,92.687184,2018-05-10,,,,2118.0,36.06,,0,15.827
NEG_000394,pseudo_negative,0,Arunachal Pradesh,27.394206,92.999088,2018-06-29,,,,897.0,23.03,,28,1.293
NEG_000395,pseudo_negative,0,Arunachal Pradesh,27.571145,94.00986,2019-05-06,,,,2523.0,20.3,,0,15.628
NEG_000396,pseudo_negative,0,Arunachal Pradesh,27.565016,94.373092,2025-05-29,,,,401.0,26.69,,0,33.072
NEG_000397,pseudo_negative,0,Arunachal Pradesh,27.52783,95.338024,2014-05-08,,,,120.0,0.0,,0,12.818
NEG_000398,pseudo_negative,0,Arunachal Pradesh,27.607256,95.618286,2005-07-14,,,,139.0,1.69,,0,41.153
NEG_000399,pseudo_negative,0,Arunachal Pradesh,27.410226,96.559204,2018-06-24,,,,1486.0,8.38,,0,12.149
NEG_000400,pseudo_negative,0,Arunachal Pradesh,27.848351,91.850412,2019-07-01,,,,4452.0,17.75,,0,27.753
NEG_000401,pseudo_negative,0,Arunachal Pradesh,27.89237,92.364438,2009-07-07,,,,4859.0,34.87,,0,50.641
NEG_000402,pseudo_negative,0,Arunachal Pradesh,27.841377,93.01845,2008-08-13,,,,2316.0,25.08,,0,29.755
NEG_000403,pseudo_negative,0,Arunachal Pradesh,27.719973,93.703217,2008-06-06,,,,1103.0,19.84,,3,7.708
NEG_000404,pseudo_negative,0,Arunachal Pradesh,27.749846,94.744868,2016-08-20,,,,615.0,42.56,,28,2.711
NEG_000405,pseudo_negative,0,Arunachal Pradesh,27.889298,95.087334,2019-11-13,,,,286.0,26.39,,2,6.809
NEG_000406,pseudo_negative,0,Arunachal Pradesh,27.685172,95.907945,2006-05-24,,,,152.0,1.69,,0,43.537
NEG_000407,pseudo_negative,0,Arunachal Pradesh,27.746748,96.201048,2008-07-06,,,,240.0,1.69,,0,21.127
NEG_000408,pseudo_negative,0,Arunachal Pradesh,27.974161,92.213398,2009-09-28,,,,5371.0,33.66,,0,48.685
NEG_000409,pseudo_negative,0,Arunachal Pradesh,27.967681,92.511062,2007-05-08,,,,4673.0,29.91,,0,62.802
NEG_000410,pseudo_negative,0,Arunachal Pradesh,28.155374,93.213337,2025-10-07,,,,1443.0,34.14,,0,31.979
NEG_000411,pseudo_negative,0,Arunachal Pradesh,28.004558,93.607507,2006-08-06,,,,1189.0,45.41,,0,20.466
NEG_000412,pseudo_negative,0,Arunachal Pradesh,28.110818,94.339609,2013-10-29,,,,861.0,26.28,,0,16.742
NEG_000413,pseudo_negative,0,Arunachal Pradesh,28.12895,94.972656,2016-10-02,,,,1470.0,32.04,,3,7.162
NEG_000414,pseudo_negative,0,Arunachal Pradesh,27.978694,95.838896,2016-05-24,,,,159.0,7.55,,0,21.412
NEG_000415,pseudo_negative,0,Arunachal Pradesh,28.110246,96.660519,2007-07-23,,,,2295.0,36.27,,0,10.964
NEG_000416,pseudo_negative,0,Arunachal Pradesh,28.413714,92.046157,2026-09-23,,,,4459.0,24.05,,0,91.716
NEG_000417,pseudo_negative,0,Arunachal Pradesh,28.378454,92.519605,2014-05-04,,,,4285.0,16.64,,0,98.736
NEG_000418,pseudo_negative,0,Arunachal Pradesh,28.310198,93.277611,2016-06-18,,,,3668.0,31.5,,0,46.141
NEG_000419,pseudo_negative,0,Arunachal Pradesh,28.38885,94.154201,2022-08-08,,,,3496.0,31.52,,0,17.544
NEG_000420,pseudo_negative,0,Arunachal Pradesh,28.358687,94.533967,2022-09-06,,,,2101.0,24.04,,0,14.249
NEG_000421,pseudo_negative,0,Arunachal Pradesh,28.436962,95.280345,2022-11-28,,,,1088.0,25.5,,16,4.065
NEG_000422,pseudo_negative,0,Arunachal Pradesh,28.26843,95.850918,2019-12-15,,,,2154.0,38.75,,81,3.402
NEG_000423,pseudo_negative,0,Arunachal Pradesh,28.196916,96.332929,2018-05-28,,,,1868.0,20.7,,0,15.07
NEG_000424,pseudo_negative,0,Arunachal Pradesh,28.666027,91.956078,2018-11-30,,,,4663.0,10.68,,0,118.818
NEG_000425,pseudo_negative,0,Arunachal Pradesh,28.53131,92.819924,2009-08-11,,,,4078.0,43.57,,0,88.225
NEG_000426,pseudo_negative,0,Arunachal Pradesh,28.630217,93.479542,2025-05-01,,,,4538.0,21.41,,0,81.503
NEG_000427,pseudo_negative,0,Arunachal Pradesh,28.645015,93.93651,2018-05-16,,,,2995.0,37.86,,0,38.67
NEG_000428,pseudo_negative,0,Arunachal Pradesh,28.544313,94.746914,2021-06-01,,,,2479.0,35.79,,0,11.031
NEG_000429,pseudo_negative,0,Arunachal Pradesh,28.709603,94.862587,2012-05-24,,,,1669.0,35.65,,14,3.475
NEG_000430,pseudo_negative,0,Arunachal Pradesh,28.687854,95.918065,2021-05-28,,,,2368.0,33.7,,12,8.161
NEG_000431,pseudo_negative,0,Arunachal Pradesh,28.594995,96.56137,2022-05-08,,,,3158.0,9.12,,0,31.401
NEG_000432,pseudo_negative,0,Arunachal Pradesh,28.732321,92.314547,2014-08-23,,,,5053.0,6.14,,0,131.205
NEG_000433,pseudo_negative,0,Arunachal Pradesh,28.930826,92.671377,2007-07-15,,,,4609.0,15.75,,0,133.134
NEG_000434,pseudo_negative,0,Arunachal Pradesh,28.902149,93.088492,2005-09-27,,,,4574.0,31.36,,0,114.428
NEG_000435,pseudo_negative,0,Arunachal Pradesh,28.821597,93.945903,2007-11-05,,,,4450.0,26.92,,0,48.208
NEG_000436,pseudo_negative,0,Arunachal Pradesh,28.97483,94.782277,2023-05-11,,,,1417.0,32.25,,0,17.573
NEG_000437,pseudo_negative,0,Arunachal Pradesh,28.783439,94.886944,2009-05-04,,,,391.0,29.29,,17,2.729
NEG_000438,pseudo_negative,0,Arunachal Pradesh,28.998903,95.49965,2005-09-04,,,,3025.0,36.86,,0,30.304
NEG_000439,pseudo_negative,0,Arunachal Pradesh,28.885478,96.558348,2005-11-19,,,,4507.0,10.83,,0,56.016
NEG_000440,pseudo_negative,0,Arunachal Pradesh,26.963108,92.042837,2025-07-23,,,,811.0,43.39,,0,11.149
NEG_000441,pseudo_negative,0,Arunachal Pradesh,26.882133,92.631553,2006-09-06,,,,102.0,4.74,,10,9.313
NEG_000442,pseudo_negative,0,Arunachal Pradesh,26.858494,93.058603,2021-09-08,,,,90.0,1.68,,0,22.071
NEG_000443,pseudo_negative,0,Arunachal Pradesh,26.87774,94.012799,2019-05-27,,,,79.0,3.75,,0,31.381
NEG_000444,pseudo_negative,0,Arunachal Pradesh,26.998155,94.399837,2021-08-07,,,,84.0,2.38,,0,37.328
NEG_000445,pseudo_negative,0,Arunachal Pradesh,27.038246,95.014595,2026-06-18,,,,104.0,3.76,,0,22.263
NEG_000446,pseudo_negative,0,Arunachal Pradesh,26.939795,95.84073,2014-08-19,,,,1032.0,17.33,,0,15.436
NEG_000447,pseudo_negative,0,Arunachal Pradesh,26.823705,96.507992,2018-08-21,,,,486.0,6.03,,0,60.469
NEG_000448,pseudo_negative,0,Arunachal Pradesh,27.083738,91.995961,2006-05-13,,,,1604.0,51.76,,0,24.764
NEG_000449,pseudo_negative,0,Arunachal Pradesh,27.124806,92.614935,2023-05-24,,,,690.0,32.83,,32,1.857
NEG_000450,pseudo_negative,0,Arunachal Pradesh,27.293007,93.302841,2005-07-24,,,,2112.0,41.91,,0,19.222
NEG_000451,pseudo_negative,0,Arunachal Pradesh,27.201467,93.971499,2020-07-29,,,,101.0,0.0,,0,16.705
NEG_000452,pseudo_negative,0,Arunachal Pradesh,27.209626,94.583097,2026-05-23,,,,91.0,0.0,,0,51.688
NEG_000453,pseudo_negative,0,Arunachal Pradesh,27.206034,95.130761,2016-07-29,,,,112.0,0.0,,0,29.452
NEG_000454,pseudo_negative,0,Arunachal Pradesh,27.192917,96.052636,2016-05-14,,,,1612.0,6.05,,2,8.506
NEG_000455,pseudo_negative,0,Arunachal Pradesh,27.123296,96.135438,2017-07-01,,,,713.0,14.91,,0,17.798
NEG_000456,pseudo_negative,0,Arunachal Pradesh,27.553179,92.174425,2020-07-01,,,,4174.0,40.42,,2,9.275
NEG_000457,pseudo_negative,0,Arunachal Pradesh,27.382879,92.926322,2026-08-06,,,,1860.0,31.28,,14,8.501
NEG_000458,pseudo_negative,0,Arunachal Pradesh,27.430498,93.362466,2011-08-13,,,,3076.0,2.39,,0,19.122
NEG_000459,pseudo_negative,0,Arunachal Pradesh,27.404035,94.149617,2025-08-16,,,,122.0,2.39,,0,33.265
NEG_000460,pseudo_negative,0,Arunachal Pradesh,27.575468,94.830177,2022-05-07,,,,104.0,0.0,,0,15.837
NEG_000461,pseudo_negative,0,Arunachal Pradesh,27.409506,94.994579,2019-12-19,,,,106.0,0.0,,0,24.23
NEG_000462,pseudo_negative,0,Arunachal Pradesh,27.61439,95.781525,2012-10-20,,,,149.0,2.39,,0,40.441
NEG_000463,pseudo_negative,0,Arunachal Pradesh,27.598509,96.203101,2013-09-16,,,,665.0,2.39,,0,23.798
NEG_000464,pseudo_negative,0,Arunachal Pradesh,27.701047,91.991584,2010-11-30,,,,4446.0,30.71,,0,12.326
NEG_000465,pseudo_negative,0,Arunachal Pradesh,27.868008,92.837517,2026-06-09,,,,4139.0,25.51,,0,35.337
NEG_000466,pseudo_negative,0,Arunachal Pradesh,27.76864,93.312168,2008-08-16,,,,1504.0,9.5,,0,10.487
NEG_000467,pseudo_negative,0,Arunachal Pradesh,27.730158,94.052102,2022-06-11,,,,1168.0,28.48,,14,3.284
NEG_000468,pseudo_negative,0,Arunachal Pradesh,27.652314,94.325773,2016-07-27,,,,823.0,36.0,,0,25.826
NEG_000469,pseudo_negative,0,Arunachal Pradesh,27.680185,95.303697,2026-04-17,,,,119.0,2.39,,0,25.528
NEG_000470,pseudo_negative,0,Arunachal Pradesh,27.704691,95.563746,2010-05-21,,,,126.0,3.38,,0,42.472
NEG_000471,pseudo_negative,0,Arunachal Pradesh,27.635067,96.110376,2025-04-18,,,,473.0,12.99,,0,33.693
NEG_000472,pseudo_negative,0,Arunachal Pradesh,28.129064,91.8145,2016-07-19,,,,4715.0,20.15,,0,59.162
NEG_000473,pseudo_negative,0,Arunachal Pradesh,28.016648,92.38508,2014-11-25,,,,4838.0,27.37,,0,62.258
NEG_000474,pseudo_negative,0,Arunachal Pradesh,27.897061,93.074214,2018-07-29,,,,1583.0,47.52,,0,29.111
NEG_000475,pseudo_negative,0,Arunachal Pradesh,27.93556,93.711906,2022-08-21,,,,1669.0,24.33,,0,19.304
NEG_000476,pseudo_negative,0,Arunachal Pradesh,28.060008,94.801735,2024-06-15,,,,617.0,17.49,,2,8.313
NEG_000477,pseudo_negative,0,Arunachal Pradesh,28.026169,95.054846,2021-05-07,,,,1899.0,50.45,,1,8.535
NEG_000478,pseudo_negative,0,Arunachal Pradesh,27.991547,95.896485,2012-07-01,,,,183.0,6.1,,0,20.919
NEG_000479,pseudo_negative,0,Arunachal Pradesh,28.072354,96.456229,2018-09-24,,,,1575.0,59.82,,40,1.332
NEG_000480,pseudo_negative,0,Arunachal Pradesh,28.368029,91.78175,2024-08-15,,,,4696.0,7.19,,0,85.924
NEG_000481,pseudo_negative,0,Arunachal Pradesh,28.238942,92.366871,2024-07-07,,,,4346.0,22.0,,0,81.739
NEG_000482,pseudo_negative,0,Arunachal Pradesh,28.285566,93.073008,2008-11-25,,,,4089.0,39.34,,0,51.543
NEG_000483,pseudo_negative,0,Arunachal Pradesh,28.226697,94.164424,2016-11-01,,,,376.0,31.47,,2,5.798
NEG_000484,pseudo_negative,0,Arunachal Pradesh,28.434553,94.215778,2024-11-23,,,,3858.0,13.78,,0,13.844
NEG_000485,pseudo_negative,0,Arunachal Pradesh,28.421807,95.435302,2009-05-18,,,,2181.0,33.12,,0,18.372
NEG_000486,pseudo_negative,0,Arunachal Pradesh,28.406268,95.835728,2025-07-20,,,,959.0,36.72,,30,3.891
NEG_000487,pseudo_negative,0,Arunachal Pradesh,28.329297,96.171795,2019-05-23,,,,2947.0,35.7,,0,18.501
NEG_000488,pseudo_negative,0,Arunachal Pradesh,28.649962,92.246346,2016-07-15,,,,5236.0,14.29,,0,120.717
NEG_000489,pseudo_negative,0,Arunachal Pradesh,28.534326,92.943993,2007-06-22,,,,3997.0,34.81,,0,81.653
NEG_000490,pseudo_negative,0,Arunachal Pradesh,28.496275,93.099727,2021-11-14,,,,4327.0,39.98,,0,71.061
NEG_000491,pseudo_negative,0,Arunachal Pradesh,28.651171,93.71966,2025-06-26,,,,3955.0,36.37,,0,59.192
NEG_000492,pseudo_negative,0,Arunachal Pradesh,28.683731,94.358764,2017-11-19,,,,2701.0,14.94,,0,17.979
NEG_000493,pseudo_negative,0,Arunachal Pradesh,28.519284,95.262345,2019-05-31,,,,2413.0,33.26,,16,5.946
NEG_000494,pseudo_negative,0,Arunachal Pradesh,28.472347,95.873315,2023-05-11,,,,1159.0,18.61,,29,1.407
NEG_000495,pseudo_negative,0,Arunachal Pradesh,28.579491,96.545493,2008-06-09,,,,3671.0,57.48,,0,30.016
NEG_000496,pseudo_negative,0,Arunachal Pradesh,28.958991,92.041558,2011-07-27,,,,4904.0,14.33,,0,152.0
NEG_000497,pseudo_negative,0,Arunachal Pradesh,28.988699,92.745583,2009-11-04,,,,4404.0,21.31,,0,135.259
NEG_000498,pseudo_negative,0,Arunachal Pradesh,28.860285,93.051198,2010-08-05,,,,3822.0,36.84,,0,110.889
NEG_000499,pseudo_negative,0,Arunachal Pradesh,28.737912,93.764084,2015-07-05,,,,3908.0,4.82,,0,58.121
NEG_000500,pseudo_negative,0,Arunachal Pradesh,28.83954,94.533211,2010-04-09,,,,3095.0,19.97,,0,24.795
NEG_000501,pseudo_negative,0,Arunachal Pradesh,28.894934,95.063595,2012-05-21,,,,1388.0,22.6,,0,19.756
NEG_000502,pseudo_negative,0,Arunachal Pradesh,28.728609,95.608135,2012-06-14,,,,1796.0,35.98,,0,25.362
NEG_000503,pseudo_negative,0,Arunachal Pradesh,28.949189,96.311425,2023-08-17,,,,3817.0,45.15,,0,33.119
NEG_000504,pseudo_negative,0,Arunachal Pradesh,26.792344,92.038483,2021-07-11,,,,125.0,3.75,,0,13.646
NEG_000505,pseudo_negative,0,Arunachal Pradesh,26.81407,92.827787,2023-04-29,,,,77.0,1.68,,0,12.769
NEG_000506,pseudo_negative,0,Arunachal Pradesh,26.865169,94.075999,2016-11-19,,,,86.0,1.68,,0,36.459
NEG_000507,pseudo_negative,0,Arunachal Pradesh,27.057966,94.23464,2013-07-14,,,,83.0,3.76,,0,40.856
NEG_000508,pseudo_negative,0,Arunachal Pradesh,26.826935,95.040289,2007-04-30,,,,235.0,3.36,,69,3.293
NEG_000509,pseudo_negative,0,Arunachal Pradesh,26.91161,95.978203,2016-07-11,,,,1702.0,14.88,,0,28.193
NEG_000510,pseudo_negative,0,Arunachal Pradesh,27.057146,96.371845,2005-05-05,,,,657.0,30.44,,0,31.213
NEG_000511,pseudo_negative,0,Arunachal Pradesh,27.325038,91.883246,2022-05-16,,,,3655.0,13.36,,0,20.751
NEG_000512,pseudo_negative,0,Arunachal Pradesh,27.180548,92.919491,2021-11-16,,,,1090.0,10.14,,0,14.945
NEG_000513,pseudo_negative,0,Arunachal Pradesh,27.134905,93.277156,2020-07-27,,,,1014.0,13.33,,0,13.57
NEG_000514,pseudo_negative,0,Arunachal Pradesh,27.140624,94.118288,2023-07-13,,,,87.0,1.68,,0,29.252
NEG_000515,pseudo_negative,0,Arunachal Pradesh,27.333654,94.324385,2020-04-10,,,,92.0,1.69,,0,49.597
NEG_000516,pseudo_negative,0,Arunachal Pradesh,27.171737,94.955547,2020-05-22,,,,102.0,3.37,,0,38.179
NEG_000517,pseudo_negative,0,Arunachal Pradesh,27.2501,95.617587,2016-06-11,,,,179.0,1.69,,0,10.915
NEG_000518,pseudo_negative,0,Arunachal Pradesh,27.261715,96.366635,2019-10-12,,,,853.0,11.64,,0,14.836
NEG_000519,pseudo_negative,0,Arunachal Pradesh,27.498543,91.850883,2005-06-28,,,,3786.0,30.66,,7,1.327
NEG_000520,pseudo_negative,0,Arunachal Pradesh,27.350948,92.648331,2017-05-04,,,,2219.0,50.45,,0,13.355
NEG_000521,pseudo_negative,0,Arunachal Pradesh,27.54705,93.04442,2011-11-25,,,,2081.0,35.77,,31,5.3
NEG_000522,pseudo_negative,0,Arunachal Pradesh,27.50812,94.027934,2014-12-23,,,,1256.0,29.3,,0,21.283
NEG_000523,pseudo_negative,0,Arunachal Pradesh,27.434735,94.309674,2007-07-17,,,,105.0,1.69,,0,43.65
NEG_000524,pseudo_negative,0,Arunachal Pradesh,27.389423,95.212648,2012-11-01,,,,116.0,0.0,,2,7.515
NEG_000525,pseudo_negative,0,Arunachal Pradesh,27.413422,95.47817,2025-05-04,,,,130.0,3.77,,0,24.007
NEG_000526,pseudo_negative,0,Arunachal Pradesh,27.416006,96.0966,2012-05-09,,,,354.0,3.77,,0,13.376
