record_id,source,State,Latitude,Longitude,date,year,month,nearest_inventory_distance_km,landslide_event
NEG_002371,pseudo_negative,Mizoram,22.619786,93.252945,2014-08-04,2014,8,22.8538,0
NEG_002372,pseudo_negative,Mizoram,22.591329,93.516466,2013-07-06,2013,7,45.044,0
NEG_002373,pseudo_negative,Mizoram,22.917762,92.344536,2007-08-17,2007,8,11.8573,0
NEG_002374,pseudo_negative,Mizoram,22.767153,92.52237,2013-11-07,2013,11,3.029,0
NEG_002375,pseudo_negative,Mizoram,22.774693,92.637431,2011-05-02,2011,5,1.6739,0
NEG_002376,pseudo_negative,Mizoram,22.759439,92.867063,2022-05-01,2022,5,3.0094,0
NEG_002377,pseudo_negative,Mizoram,22.714423,92.98987,2012-08-02,2012,8,1.2621,0
NEG_002378,pseudo_negative,Mizoram,22.927071,93.194848,2010-10-07,2010,10,13.3105,0
NEG_002379,pseudo_negative,Mizoram,22.9277,93.245072,2005-08-14,2005,8,10.6572,0
NEG_002380,pseudo_negative,Mizoram,22.799693,93.449621,2019-05-20,2019,5,29.5624,0
NEG_002381,pseudo_negative,Mizoram,23.35844,92.336938,2009-01-01,2009,1,18.9432,0
NEG_002382,pseudo_negative,Mizoram,23.167006,92.600905,2021-11-25,2021,11,1.1379,0
NEG_002383,pseudo_negative,Mizoram,23.212294,92.688056,2008-05-12,2008,5,1.2943,0
NEG_002384,pseudo_negative,Mizoram,23.300144,93.116594,2020-08-23,2020,8,2.1623,0
NEG_002385,pseudo_negative,Mizoram,23.318835,93.237666,2017-07-06,2017,7,4.3822,0
NEG_002386,pseudo_negative,Mizoram,23.319168,93.539715,2015-05-19,2015,5,17.0447,0
NEG_002387,pseudo_negative,Mizoram,23.431874,92.408722,2016-07-07,2016,7,16.5813,0
NEG_002388,pseudo_negative,Mizoram,23.65126,92.524571,2013-05-12,2013,5,5.5634,0
NEG_002389,pseudo_negative,Mizoram,23.455323,92.726567,2018-05-12,2018,5,1.4256,0
NEG_002390,pseudo_negative,Mizoram,23.405281,92.787838,2025-08-21,2025,8,2.1166,0
NEG_002391,pseudo_negative,Mizoram,23.544544,93.004795,2007-07-05,2007,7,2.7637,0
NEG_002392,pseudo_negative,Mizoram,23.389819,93.224879,2020-07-02,2020,7,1.3942,0
NEG_002393,pseudo_negative,Mizoram,23.369788,93.357698,2012-11-05,2012,11,2.1185,0
NEG_002394,pseudo_negative,Mizoram,23.384434,93.517433,2012-05-21,2012,5,13.4702,0
NEG_002395,pseudo_negative,Mizoram,23.986497,92.597463,2016-06-06,2016,6,8.2315,0
NEG_002396,pseudo_negative,Mizoram,23.787124,92.63771,2026-06-20,2026,6,1.3902,0
NEG_002397,pseudo_negative,Mizoram,23.783039,92.906862,2010-09-23,2010,9,4.8458,0
NEG_002398,pseudo_negative,Mizoram,23.720219,93.068835,2008-07-18,2008,7,1.5139,0
NEG_002399,pseudo_negative,Mizoram,23.710566,93.220526,2012-09-17,2012,9,3.1475,0
NEG_002400,pseudo_negative,Mizoram,23.928163,93.359325,2014-11-21,2014,11,1.6363,0
NEG_002401,pseudo_negative,Mizoram,23.783073,93.421915,2018-07-23,2018,7,2.9032,0
NEG_002402,pseudo_negative,Mizoram,24.24655,92.41939,2005-09-17,2005,9,5.1765,0
NEG_002403,pseudo_negative,Mizoram,24.151979,92.597005,2013-08-04,2013,8,3.6242,0
NEG_002404,pseudo_negative,Mizoram,24.154667,92.820319,2013-06-17,2013,6,2.4453,0
NEG_002405,pseudo_negative,Mizoram,24.080819,93.065154,2015-07-07,2015,7,3.5898,0
NEG_002406,pseudo_negative,Mizoram,24.24508,93.08823,2007-11-03,2007,11,1.3203,0
NEG_002407,pseudo_negative,Mizoram,24.268599,93.241508,2009-07-25,2009,7,6.114,0
NEG_002408,pseudo_negative,Mizoram,24.069766,93.495813,2013-05-16,2013,5,1.3193,0
NEG_002409,pseudo_negative,Mizoram,24.677928,92.354985,2007-05-09,2007,5,7.2815,0
NEG_002410,pseudo_negative,Mizoram,24.640731,92.573404,2018-05-28,2018,5,7.9601,0
NEG_002411,pseudo_negative,Mizoram,24.647111,92.707246,2013-04-10,2013,4,3.8183,0
NEG_002412,pseudo_negative,Mizoram,24.658104,92.810381,2005-07-20,2005,7,4.678,0
NEG_002413,pseudo_negative,Mizoram,24.383294,93.081065,2012-07-26,2012,7,2.8363,0
NEG_002414,pseudo_negative,Mizoram,24.611339,93.155518,2009-05-24,2009,5,1.7523,0
NEG_002415,pseudo_negative,Mizoram,24.532391,93.288128,2010-07-15,2010,7,3.8544,0
NEG_002416,pseudo_negative,Mizoram,24.430072,93.541471,2018-02-01,2018,2,6.391,0
NEG_002417,pseudo_negative,Mizoram,22.145999,92.405778,2022-07-06,2022,7,21.3677,0
NEG_002418,pseudo_negative,Mizoram,22.263862,92.478909,2024-06-30,2024,6,12.1161,0
NEG_002419,pseudo_negative,Mizoram,22.23675,92.635869,2016-09-22,2016,9,1.5923,0
NEG_002420,pseudo_negative,Mizoram,22.055523,92.792595,2014-03-09,2014,3,7.7103,0
NEG_002421,pseudo_negative,Mizoram,22.352693,93.019934,2026-11-19,2026,11,2.5002,0
NEG_002422,pseudo_negative,Mizoram,22.300726,93.207647,2019-06-11,2019,6,7.2815,0
NEG_002423,pseudo_negative,Mizoram,22.118432,93.289851,2018-05-12,2018,5,18.7951,0
NEG_002424,pseudo_negative,Mizoram,22.140096,93.459686,2005-05-10,2005,5,34.5964,0
NEG_002425,pseudo_negative,Mizoram,22.483387,92.384246,2005-08-23,2005,8,17.6302,0
NEG_002426,pseudo_negative,Mizoram,22.425788,92.470047,2020-05-10,2020,5,10.6198,0
NEG_002427,pseudo_negative,Mizoram,22.490937,92.769974,2011-06-06,2011,6,2.2861,0
NEG_002428,pseudo_negative,Mizoram,22.602052,92.851774,2005-05-02,2005,5,2.5861,0
NEG_002429,pseudo_negative,Mizoram,22.672951,92.943478,2026-09-20,2026,9,5.392,0
NEG_002430,pseudo_negative,Mizoram,22.446958,93.193881,2020-05-06,2020,5,8.3892,0
NEG_002431,pseudo_negative,Mizoram,22.462607,93.390163,2017-05-07,2017,5,27.6314,0
NEG_002432,pseudo_negative,Mizoram,22.669726,93.415713,2023-08-28,2023,8,39.238,0
NEG_002433,pseudo_negative,Mizoram,22.88943,92.425997,2024-05-23,2024,5,3.4838,0
NEG_002434,pseudo_negative,Mizoram,23.032017,92.609804,2012-08-28,2012,8,6.2562,0
NEG_002435,pseudo_negative,Mizoram,22.699837,92.850275,2012-08-20,2012,8,1.0245,0
NEG_002436,pseudo_negative,Mizoram,22.909488,93.148063,2026-08-30,2026,8,13.9309,0
NEG_002437,pseudo_negative,Mizoram,22.695228,93.23992,2012-06-21,2012,6,25.2675,0
NEG_002438,pseudo_negative,Mizoram,22.978034,93.417425,2019-06-01,2019,6,13.9556,0
NEG_002439,pseudo_negative,Mizoram,23.280544,92.460023,2022-07-28,2022,7,3.9623,0
NEG_002440,pseudo_negative,Mizoram,23.30644,92.475246,2011-11-18,2011,11,6.2946,0
NEG_002441,pseudo_negative,Mizoram,23.165937,92.767003,2008-05-07,2008,5,2.3316,0
NEG_002442,pseudo_negative,Mizoram,23.137222,93.051085,2016-08-06,2016,8,1.2988,0
NEG_002443,pseudo_negative,Mizoram,23.220137,93.108959,2005-08-23,2005,8,1.6364,0
NEG_002444,pseudo_negative,Mizoram,23.206104,93.271135,2019-11-04,2019,11,1.2643,0
NEG_002445,pseudo_negative,Mizoram,23.253467,93.51565,2017-09-21,2017,9,18.2475,0
NEG_002446,pseudo_negative,Mizoram,23.42442,92.386723,2019-05-21,2019,5,18.2801,0
NEG_002447,pseudo_negative,Mizoram,23.420191,92.562267,2007-08-27,2007,8,5.7682,0
NEG_002448,pseudo_negative,Mizoram,23.381811,92.768598,2026-05-05,2026,5,1.1914,0
NEG_002449,pseudo_negative,Mizoram,23.685596,93.052083,2022-05-21,2022,5,1.3898,0
NEG_002450,pseudo_negative,Mizoram,23.495536,93.436674,2022-10-11,2022,10,6.4051,0
NEG_002451,pseudo_negative,Mizoram,23.710539,92.377321,2019-07-30,2019,7,3.5992,0
NEG_002452,pseudo_negative,Mizoram,23.858974,92.512614,2005-05-03,2005,5,1.7743,0
NEG_002453,pseudo_negative,Mizoram,23.737515,92.638336,2013-06-05,2013,6,2.9391,0
NEG_002454,pseudo_negative,Mizoram,23.710711,92.919853,2019-06-04,2019,6,4.0065,0
NEG_002455,pseudo_negative,Mizoram,24.003746,92.944003,2015-10-15,2015,10,2.3466,0
NEG_002456,pseudo_negative,Mizoram,23.894913,93.114413,2011-08-23,2011,8,2.0927,0
NEG_002457,pseudo_negative,Mizoram,23.829196,93.243473,2024-09-01,2024,9,4.6142,0
NEG_002458,pseudo_negative,Mizoram,23.815488,93.411983,2019-11-16,2019,11,3.282,0
NEG_002459,pseudo_negative,Mizoram,24.185104,92.568748,2005-11-15,2005,11,1.0749,0
NEG_002460,pseudo_negative,Mizoram,24.162938,92.825674,2011-09-15,2011,9,2.8495,0
NEG_002461,pseudo_negative,Mizoram,24.151647,93.042489,2008-07-05,2008,7,1.9278,0
NEG_002462,pseudo_negative,Mizoram,24.170948,93.165186,2005-11-04,2005,11,6.2864,0
NEG_002463,pseudo_negative,Mizoram,24.350149,93.363911,2024-05-28,2024,5,2.3295,0
NEG_002464,pseudo_negative,Mizoram,24.214349,93.439795,2023-05-28,2023,5,3.7682,0
NEG_002465,pseudo_negative,Mizoram,24.456002,92.41602,2013-08-03,2013,8,7.9487,0
NEG_002466,pseudo_negative,Mizoram,24.472258,92.566428,2018-08-28,2018,8,3.6455,0
NEG_002467,pseudo_negative,Mizoram,24.453552,92.626366,2013-05-02,2013,5,6.3784,0
NEG_002468,pseudo_negative,Mizoram,24.577422,92.826923,2012-05-08,2012,5,4.7447,0
NEG_002469,pseudo_negative,Mizoram,24.701843,92.945894,2018-07-10,2018,7,4.8016,0
NEG_002470,pseudo_negative,Mizoram,24.381944,93.224122,2013-08-04,2013,8,3.8689,0
NEG_002471,pseudo_negative,Mizoram,24.593971,93.361235,2022-08-21,2022,8,1.2508,0
NEG_002472,pseudo_negative,Mizoram,24.523921,93.466163,2019-07-22,2019,7,7.2585,0
NEG_002473,pseudo_negative,Mizoram,22.192593,92.341736,2026-06-08,2026,6,27.1034,0
NEG_002474,pseudo_negative,Mizoram,22.023133,92.528823,2024-07-01,2024,7,13.8467,0
NEG_002475,pseudo_negative,Mizoram,22.257539,92.705564,2005-01-22,2005,1,2.5237,0
NEG_002476,pseudo_negative,Mizoram,22.040056,92.880997,2014-08-25,2014,8,7.0079,0
NEG_002477,pseudo_negative,Mizoram,22.269537,93.193773,2023-05-23,2023,5,7.8799,0
NEG_002478,pseudo_negative,Mizoram,22.041348,93.292078,2015-08-17,2015,8,24.2892,0
NEG_002479,pseudo_negative,Mizoram,22.13293,93.433188,2024-05-25,2024,5,32.0997,0
NEG_002480,pseudo_negative,Mizoram,22.63435,92.337347,2016-06-11,2016,6,20.9757,0
NEG_002481,pseudo_negative,Mizoram,22.458453,92.464906,2010-06-08,2010,6,10.8408,0
NEG_002482,pseudo_negative,Mizoram,22.463216,92.740055,2026-06-02,2026,6,1.0934,0
NEG_002483,pseudo_negative,Mizoram,22.370057,92.916843,2005-11-24,2005,11,1.8669,0
NEG_002484,pseudo_negative,Mizoram,22.664486,92.976308,2014-06-21,2014,6,4.3464,0
NEG_002485,pseudo_negative,Mizoram,22.65708,93.145353,2014-11-12,2014,11,16.2451,0
NEG_002486,pseudo_negative,Mizoram,22.639714,93.385528,2007-05-03,2007,5,34.8099,0
NEG_002487,pseudo_negative,Mizoram,22.458908,93.456228,2007-06-15,2007,6,34.1646,0
NEG_002488,pseudo_negative,Mizoram,22.961495,92.344466,2020-10-22,2020,10,13.1439,0
NEG_002489,pseudo_negative,Mizoram,22.898485,92.519065,2014-05-06,2014,5,1.9833,0
NEG_002490,pseudo_negative,Mizoram,22.945882,92.691203,2014-11-02,2014,11,1.801,0
NEG_002491,pseudo_negative,Mizoram,22.921295,92.903494,2022-11-14,2022,11,1.2842,0
NEG_002492,pseudo_negative,Mizoram,22.762117,92.956133,2012-11-27,2012,11,3.9481,0
NEG_002493,pseudo_negative,Mizoram,22.863166,93.101358,2009-08-10,2009,8,7.9266,0
NEG_002494,pseudo_negative,Mizoram,22.980235,93.289999,2022-08-02,2022,8,4.1355,0
NEG_002495,pseudo_negative,Mizoram,22.944303,93.456176,2011-12-19,2011,12,19.3847,0
NEG_002496,pseudo_negative,Mizoram,23.114859,92.398461,2013-07-19,2013,7,11.6161,0
NEG_002497,pseudo_negative,Mizoram,23.32544,92.557793,2007-05-16,2007,5,8.5715,0
NEG_002498,pseudo_negative,Mizoram,23.041161,92.848586,2018-12-18,2018,12,4.4689,0
NEG_002499,pseudo_negative,Mizoram,23.272535,93.058562,2012-07-11,2012,7,2.9548,0
NEG_002500,pseudo_negative,Mizoram,23.360914,93.146378,2024-07-26,2024,7,2.5932,0
NEG_002501,pseudo_negative,Mizoram,23.107761,93.325935,2012-01-07,2012,1,2.9625,0
NEG_002502,pseudo_negative,Mizoram,23.111788,93.420532,2015-11-12,2015,11,5.9346,0
NEG_002503,pseudo_negative,Mizoram,23.500457,92.440487,2020-01-18,2020,1,8.2976,0
NEG_002504,pseudo_negative,Mizoram,23.433275,92.608165,2016-11-19,2016,11,3.2756,0
NEG_002505,pseudo_negative,Mizoram,23.630076,92.923799,2021-11-01,2021,11,2.8386,0
NEG_002506,pseudo_negative,Mizoram,23.501718,93.056926,2015-07-17,2015,7,2.1784,0
NEG_002507,pseudo_negative,Mizoram,23.558598,93.505349,2010-08-15,2010,8,12.4135,0
NEG_002508,pseudo_negative,Mizoram,23.870732,92.411791,2007-08-21,2007,8,3.937,0
NEG_002509,pseudo_negative,Mizoram,23.984775,92.547868,2023-08-06,2023,8,8.8781,0
NEG_002510,pseudo_negative,Mizoram,23.733014,92.652579,2024-07-25,2024,7,2.2292,0
NEG_002511,pseudo_negative,Mizoram,23.786341,92.930569,2017-05-04,2017,5,3.4817,0
NEG_002512,pseudo_negative,Mizoram,23.951919,93.201715,2021-05-18,2021,5,1.5696,0
NEG_002513,pseudo_negative,Mizoram,23.937033,93.485553,2022-09-01,2022,9,8.1063,0
NEG_002514,pseudo_negative,Mizoram,24.301973,92.357586,2007-08-20,2007,8,6.8954,0
NEG_002515,pseudo_negative,Mizoram,24.092702,92.494224,2016-11-21,2016,11,1.7952,0
NEG_002516,pseudo_negative,Mizoram,24.238831,92.706439,2019-07-21,2019,7,1.2415,0
NEG_002517,pseudo_negative,Mizoram,24.062671,92.834378,2018-09-28,2018,9,4.4714,0
NEG_002518,pseudo_negative,Mizoram,24.357305,92.951146,2019-08-16,2019,8,2.3182,0
NEG_002519,pseudo_negative,Mizoram,24.262754,93.431933,2021-04-16,2021,4,2.2036,0
NEG_002520,pseudo_negative,Mizoram,24.425636,92.390012,2011-11-10,2011,11,11.2489,0
NEG_002521,pseudo_negative,Mizoram,24.540871,92.477289,2025-08-01,2025,8,5.8153,0
NEG_002522,pseudo_negative,Mizoram,24.439658,92.647771,2006-05-14,2006,5,5.6324,0
NEG_002523,pseudo_negative,Mizoram,24.589825,92.848148,2015-09-04,2015,9,3.455,0
NEG_002524,pseudo_negative,Mizoram,24.525477,93.021856,2011-08-01,2011,8,3.2314,0
NEG_002525,pseudo_negative,Mizoram,24.477225,93.158263,2021-12-10,2021,12,3.1867,0
NEG_002526,pseudo_negative,Mizoram,24.459678,93.37726,2016-07-29,2016,7,2.076,0
NEG_002527,pseudo_negative,Mizoram,24.484363,93.44954,2005-08-31,2005,8,8.2725,0
NEG_002528,pseudo_negative,Mizoram,22.203808,92.315545,2020-05-27,2020,5,30.2027,0
NEG_002529,pseudo_negative,Mizoram,22.035848,92.506822,2016-11-15,2016,11,15.5506,0
NEG_002530,pseudo_negative,Mizoram,22.286572,92.649287,2007-09-12,2007,9,2.0207,0
NEG_002531,pseudo_negative,Mizoram,22.19784,92.800102,2025-08-13,2025,8,3.6798,0
NEG_002532,pseudo_negative,Mizoram,22.348365,93.029726,2008-08-01,2008,8,1.4077,0
NEG_002533,pseudo_negative,Mizoram,22.104642,93.215045,2007-05-12,2007,5,13.7529,0
NEG_002534,pseudo_negative,Mizoram,22.177885,93.275725,2022-07-08,2022,7,15.2041,0
NEG_002535,pseudo_negative,Mizoram,22.278902,93.51962,2011-05-13,2011,5,39.3214,0
NEG_002536,pseudo_negative,Mizoram,22.520692,92.37697,2021-11-06,2021,11,17.0581,0
NEG_002537,pseudo_negative,Mizoram,22.686075,92.472377,2013-08-25,2013,8,7.4296,0
NEG_002538,pseudo_negative,Mizoram,22.445607,92.716835,2007-05-04,2007,5,1.7978,0
NEG_002539,pseudo_negative,Mizoram,22.692601,92.87141,2026-07-08,2026,7,1.5234,0
NEG_002540,pseudo_negative,Mizoram,22.677958,92.995284,2022-10-28,2022,10,2.4546,0
NEG_002541,pseudo_negative,Mizoram,22.473517,93.189393,2022-09-20,2022,9,9.1058,0
NEG_002542,pseudo_negative,Mizoram,22.480863,93.24439,2025-08-06,2025,8,14.7986,0
NEG_002543,pseudo_negative,Mizoram,22.618917,93.507438,2012-05-19,2012,5,45.78,0
NEG_002544,pseudo_negative,Mizoram,22.700631,92.430753,2005-09-17,2005,9,10.1467,0
NEG_002545,pseudo_negative,Mizoram,22.749722,92.527289,2015-05-29,2015,5,1.3143,0
NEG_002546,pseudo_negative,Mizoram,22.715557,92.719663,2010-11-18,2010,11,2.1094,0
NEG_002547,pseudo_negative,Mizoram,23.000639,92.888866,2008-07-01,2008,7,3.5195,0
NEG_002548,pseudo_negative,Mizoram,22.997142,92.994501,2020-08-30,2020,8,1.0207,0
NEG_002549,pseudo_negative,Mizoram,22.731729,93.160563,2007-05-22,2007,5,16.31,0
NEG_002550,pseudo_negative,Mizoram,22.811082,93.347034,2010-06-05,2010,6,23.8013,0
NEG_002551,pseudo_negative,Mizoram,22.927573,93.510447,2006-11-16,2006,11,24.9794,0
NEG_002552,pseudo_negative,Mizoram,23.344402,92.383093,2022-09-05,2022,9,14.427,0
NEG_002553,pseudo_negative,Mizoram,23.114232,92.594509,2011-06-18,2011,6,3.2681,0
NEG_002554,pseudo_negative,Mizoram,23.21992,92.701034,2019-05-29,2019,5,2.4666,0
NEG_002555,pseudo_negative,Mizoram,23.291725,93.069536,2009-05-13,2009,5,1.5129,0
NEG_002556,pseudo_negative,Mizoram,23.303691,93.212066,2014-07-11,2014,7,3.4163,0
NEG_002557,pseudo_negative,Mizoram,23.305311,93.265975,2019-07-20,2019,7,2.6086,0
NEG_002558,pseudo_negative,Mizoram,23.091044,93.519077,2025-11-10,2025,11,16.1706,0
NEG_002559,pseudo_negative,Mizoram,23.561553,92.389434,2018-06-13,2018,6,8.265,0
NEG_002560,pseudo_negative,Mizoram,23.645576,92.568985,2014-07-24,2014,7,2.5438,0
NEG_002561,pseudo_negative,Mizoram,23.457804,92.632186,2009-07-25,2009,7,3.3311,0
NEG_002562,pseudo_negative,Mizoram,23.515061,93.033136,2008-11-19,2008,11,3.912,0
NEG_002563,pseudo_negative,Mizoram,23.577538,93.45685,2013-07-25,2013,7,8.2929,0
NEG_002564,pseudo_negative,Mizoram,23.783849,92.382948,2006-11-03,2006,11,2.374,0
NEG_002565,pseudo_negative,Mizoram,23.953619,92.581771,2012-09-27,2012,9,7.5545,0
NEG_002566,pseudo_negative,Mizoram,23.852701,92.637091,2015-11-12,2015,11,1.0589,0
NEG_002567,pseudo_negative,Mizoram,23.775969,92.957571,2009-05-28,2009,5,2.8676,0
NEG_002568,pseudo_negative,Mizoram,23.904082,93.140335,2009-08-10,2009,8,3.8033,0
NEG_002569,pseudo_negative,Mizoram,24.030752,93.356383,2025-07-16,2025,7,4.4806,0
NEG_002570,pseudo_negative,Mizoram,24.013239,93.479966,2026-08-16,2026,8,3.7771,0
NEG_002571,pseudo_negative,Mizoram,24.124409,92.31984,2012-08-27,2012,8,1.7196,0
NEG_002572,pseudo_negative,Mizoram,24.259017,92.784304,2019-11-30,2019,11,2.6072,0
NEG_002573,pseudo_negative,Mizoram,24.279916,93.210601,2024-11-24,2024,11,3.1017,0
NEG_002574,pseudo_negative,Mizoram,24.259268,93.285919,2024-09-15,2024,9,4.5939,0
NEG_002575,pseudo_negative,Mizoram,24.626351,92.378614,2009-05-26,2009,5,12.6115,0
NEG_002576,pseudo_negative,Mizoram,24.495056,92.505779,2024-08-22,2024,8,2.3135,0
NEG_002577,pseudo_negative,Mizoram,24.535647,92.692577,2018-08-05,2018,8,2.707,0
NEG_002578,pseudo_negative,Mizoram,24.716599,92.893264,2014-08-07,2014,8,1.2185,0
NEG_002579,pseudo_negative,Mizoram,24.48131,92.932209,2007-05-06,2007,5,4.5606,0
NEG_002580,pseudo_negative,Mizoram,24.4479,93.20477,2024-08-10,2024,8,4.6037,0
NEG_002581,pseudo_negative,Mizoram,24.545569,93.506524,2018-07-04,2018,7,5.4424,0
NEG_002582,pseudo_negative,Mizoram,22.188303,92.438304,2016-10-26,2016,10,17.61,0
NEG_002583,pseudo_negative,Mizoram,22.255462,92.546299,2009-10-26,2009,10,5.788,0
NEG_002584,pseudo_negative,Mizoram,22.315163,92.851973,2005-05-03,2005,5,5.3998,0
NEG_002585,pseudo_negative,Mizoram,22.281956,92.944711,2015-08-15,2015,8,5.9723,0
NEG_002586,pseudo_negative,Mizoram,22.316353,93.212722,2005-06-23,2005,6,7.4916,0
NEG_002587,pseudo_negative,Mizoram,22.067995,93.339711,2020-07-06,2020,7,26.1157,0
NEG_002588,pseudo_negative,Mizoram,22.35088,93.475674,2018-08-21,2018,8,34.6953,0
NEG_002589,pseudo_negative,Mizoram,22.637571,92.377156,2015-05-16,2015,5,16.993,0
NEG_002590,pseudo_negative,Mizoram,22.564791,92.510049,2007-08-16,2007,8,3.4878,0
NEG_002591,pseudo_negative,Mizoram,22.363327,92.705837,2005-05-06,2005,5,2.6289,0
NEG_002592,pseudo_negative,Mizoram,22.369111,92.799326,2014-12-31,2014,12,1.6906,0
NEG_002593,pseudo_negative,Mizoram,22.600275,93.022014,2012-11-24,2012,11,5.4952,0
NEG_002594,pseudo_negative,Mizoram,22.532612,93.087385,2011-11-22,2011,11,7.1272,0
NEG_002595,pseudo_negative,Mizoram,22.444466,93.307879,2013-06-11,2013,6,18.9407,0
NEG_002596,pseudo_negative,Mizoram,22.600798,93.449134,2018-09-29,2018,9,39.6658,0
NEG_002597,pseudo_negative,Mizoram,22.704126,92.436374,2023-07-24,2023,7,9.4594,0
NEG_002598,pseudo_negative,Mizoram,22.862423,92.593383,2022-05-14,2022,5,4.3625,0
NEG_002599,pseudo_negative,Mizoram,22.80037,92.659719,2026-05-22,2026,5,3.1481,0
NEG_002600,pseudo_negative,Mizoram,22.912343,92.845102,2017-07-27,2017,7,1.7154,0
NEG_002601,pseudo_negative,Mizoram,23.008513,93.066572,2018-08-06,2018,8,3.9895,0
NEG_002602,pseudo_negative,Mizoram,22.767212,93.209046,2005-06-20,2005,6,18.7477,0
NEG_002603,pseudo_negative,Mizoram,22.778852,93.302647,2017-09-25,2017,9,26.5439,0
NEG_002604,pseudo_negative,Mizoram,22.706059,93.437383,2009-08-14,2009,8,38.0033,0
NEG_002605,pseudo_negative,Mizoram,23.082647,92.361764,2022-07-28,2022,7,16.7916,0
NEG_002606,pseudo_negative,Mizoram,23.28327,92.539231,2023-08-15,2023,8,3.8762,0
NEG_002607,pseudo_negative,Mizoram,23.119706,92.657342,2025-10-31,2025,10,2.0768,0
NEG_002608,pseudo_negative,Mizoram,23.281114,92.794336,2006-05-01,2006,5,2.8616,0
NEG_002609,pseudo_negative,Mizoram,23.208682,93.231506,2008-07-05,2008,7,2.4963,0
NEG_002610,pseudo_negative,Mizoram,23.094016,93.283634,2010-10-30,2010,10,3.8157,0
NEG_002611,pseudo_negative,Mizoram,23.066543,93.42924,2006-05-19,2006,5,9.8624,0
NEG_002612,pseudo_negative,Mizoram,23.555194,92.400238,2005-06-09,2005,6,7.2985,0
NEG_002613,pseudo_negative,Mizoram,23.446887,92.608844,2019-08-13,2019,8,1.9643,0
NEG_002614,pseudo_negative,Mizoram,23.403822,92.784223,2019-08-24,2019,8,2.0104,0
NEG_002615,pseudo_negative,Mizoram,23.459007,92.982365,2026-05-30,2026,5,2.2683,0
NEG_002616,pseudo_negative,Mizoram,23.431389,93.148331,2021-08-09,2021,8,1.9773,0
NEG_002617,pseudo_negative,Mizoram,23.602604,93.317594,2025-07-19,2025,7,2.8248,0
NEG_002618,pseudo_negative,Mizoram,23.626149,93.397213,2008-08-10,2008,8,4.8955,0
NEG_002619,pseudo_negative,Mizoram,23.818216,92.322125,2025-08-11,2025,8,3.6238,0
NEG_002620,pseudo_negative,Mizoram,23.789399,92.89749,2005-11-07,2005,11,4.704,0
NEG_002621,pseudo_negative,Mizoram,23.976673,93.160125,2010-07-15,2010,7,4.1888,0
NEG_002622,pseudo_negative,Mizoram,23.911671,93.348192,2016-05-28,2016,5,2.7085,0
NEG_002623,pseudo_negative,Mizoram,23.919818,93.496676,2023-07-21,2023,7,8.6108,0
NEG_002624,pseudo_negative,Mizoram,24.176324,92.427702,2023-05-10,2023,5,2.7461,0
NEG_002625,pseudo_negative,Mizoram,24.228556,92.505703,2009-05-02,2009,5,4.6446,0
NEG_002626,pseudo_negative,Mizoram,24.278889,92.769017,2016-05-15,2016,5,4.1559,0
NEG_002627,pseudo_negative,Mizoram,24.320414,92.813525,2018-07-31,2018,7,2.683,0
NEG_002628,pseudo_negative,Mizoram,24.122883,93.004127,2009-09-11,2009,9,3.8638,0
NEG_002629,pseudo_negative,Mizoram,24.080096,93.214249,2024-10-24,2024,10,4.8596,0
NEG_002630,pseudo_negative,Mizoram,24.22018,93.521931,2008-05-12,2008,5,2.3885,0
NEG_002631,pseudo_negative,Mizoram,24.480189,92.34735,2021-07-27,2021,7,10.8722,0
NEG_002632,pseudo_negative,Mizoram,24.612419,92.612927,2012-08-10,2012,8,8.2357,0
NEG_002633,pseudo_negative,Mizoram,24.389473,92.634849,2025-06-05,2025,6,4.6924,0
NEG_002634,pseudo_negative,Mizoram,24.51776,92.846808,2026-05-08,2026,5,1.5254,0
NEG_002635,pseudo_negative,Mizoram,24.610388,92.931203,2022-11-25,2022,11,5.673,0
NEG_002636,pseudo_negative,Mizoram,24.60347,93.337021,2025-11-28,2025,11,3.1086,0
NEG_002637,pseudo_negative,Mizoram,24.525764,93.485983,2022-01-25,2022,1,6.623,0
NEG_002638,pseudo_negative,Mizoram,22.197815,92.410796,2007-06-22,2007,6,20.0333,0
NEG_002639,pseudo_negative,Mizoram,22.11975,92.492508,2013-11-17,2013,11,13.5556,0
NEG_002640,pseudo_negative,Mizoram,22.322302,92.67435,2008-09-08,2008,9,1.8232,0
NEG_002641,pseudo_negative,Mizoram,22.264607,92.851181,2024-05-13,2024,5,8.9783,0
NEG_002642,pseudo_negative,Mizoram,22.284905,93.022879,2025-11-12,2025,11,2.8061,0
NEG_002643,pseudo_negative,Mizoram,22.242573,93.225401,2026-07-15,2026,7,10.9017,0
NEG_002644,pseudo_negative,Mizoram,22.336224,93.384506,2019-09-29,2019,9,25.214,0
NEG_002645,pseudo_negative,Mizoram,22.176015,93.423181,2005-11-12,2005,11,30.3038,0
NEG_002646,pseudo_negative,Mizoram,22.480062,92.426828,2005-11-28,2005,11,13.9864,0
NEG_002647,pseudo_negative,Mizoram,22.677143,92.550082,2008-12-16,2008,12,1.066,0
NEG_002648,pseudo_negative,Mizoram,22.431012,92.647728,2024-08-30,2024,8,2.4678,0
NEG_002649,pseudo_negative,Mizoram,22.538347,92.79355,2016-11-16,2016,11,2.8189,0
