latitude,longitude,elevation_m,slope_deg,terrain_status
11.84061,75.95144,739.0,9.71,ok
11.84067,75.94528,748.0,9.11,ok
11.83914,75.94394,754.0,14.97,ok
11.83703,75.94019,742.0,3.42,ok
11.83256,75.96986,738.0,16.13,ok
11.83478,75.93636,731.0,15.04,ok
11.83644,75.93258,728.0,19.22,ok
11.83658,75.932,720.0,11.01,ok
11.83831,75.92672,730.0,20.37,ok
11.83914,75.92578,733.0,14.97,ok
11.83964,75.91594,704.0,11.01,ok
11.83828,75.9175,718.0,11.51,ok
11.87958,76.03261,839.0,26.24,ok
11.84219,76.03925,770.0,10.7,ok
11.75983,76.01458,747.0,12.16,ok
11.76883,76.00267,749.0,15.25,ok
11.54888,76.39166,984.0,12.85,ok
11.62778,76.02786,739.0,13.84,ok
11.64625,76.03089,741.0,19.77,ok
11.62494,76.1033,906.0,23.85,ok
11.62322,76.10642,926.0,16.44,ok
11.50222,76.16472,847.0,22.89,ok
12.47957,75.71311,1086.0,28.8,ok
10.48799,76.3217,42.0,3.41,ok
10.50783,76.33771,45.0,14.9,ok
10.50971,76.33817,56.0,10.86,ok
10.48781,76.3226,59.0,23.69,ok
12.41302,75.73569,1065.0,16.68,ok
12.41207,75.73422,1053.0,25.78,ok
12.42281,75.73884,1133.0,12.19,ok
12.44222,75.75736,1173.0,10.73,ok
12.43415,75.73625,1163.0,13.64,ok
12.41637,75.68656,903.0,14.19,ok
12.41744,75.68646,870.0,20.42,ok
12.4244,75.6786,864.0,28.89,ok
12.44962,75.67184,1078.0,10.73,ok
12.43607,75.66981,752.0,25.61,ok
12.43858,75.65397,615.0,39.42,ok
12.4608,75.77622,1160.0,22.07,ok
12.46073,75.78087,1067.0,12.98,ok
12.45887,75.778,1127.0,8.88,ok
12.46076,75.76719,1091.0,17.41,ok
12.4626,75.76325,1059.0,16.99,ok
12.48676,75.78433,897.0,13.48,ok
12.48694,75.78735,901.0,19.26,ok
12.4865,75.78834,909.0,7.63,ok
12.48656,75.79119,900.0,27.02,ok
12.51092,75.81194,905.0,15.9,ok
10.3151,76.7335,930.0,16.56,ok
9.32467,76.87482,63.0,4.79,ok
10.3029,76.75797,892.0,30.43,ok
10.30573,76.74544,792.0,40.89,ok
10.30612,76.74498,779.0,35.3,ok
10.30678,76.74487,802.0,39.33,ok
10.30188,76.75136,838.0,27.59,ok
10.30138,76.78339,880.0,23.05,ok
10.30133,76.41956,37.0,8.56,ok
10.30375,76.4339,175.0,24.95,ok
10.30138,76.44312,82.0,20.98,ok
10.29847,76.45831,97.0,27.59,ok
10.31432,76.63328,427.0,15.52,ok
30.59461,78.68131,1745.0,34.2,ok
30.59472,78.68147,1742.0,34.98,ok
10.29035,76.67788,502.0,26.02,ok
10.29039,76.67469,456.0,13.46,ok
10.30348,76.70592,523.0,23.21,ok
30.88989,77.07122,1806.0,47.54,ok
33.16994,75.29667,909.0,31.26,ok
33.20756,75.27889,730.0,45.5,ok
33.15375,75.30686,1068.0,26.57,ok
33.15334,75.30681,1067.0,27.49,ok
33.18472,75.31306,864.0,47.88,ok
33.18443,75.31688,934.0,35.74,ok
9.17057,76.87509,74.0,15.73,ok
9.17029,76.87375,63.0,12.84,ok
9.17082,76.87366,64.0,19.57,ok
9.16456,76.87303,88.0,19.22,ok
9.16642,76.87938,137.0,20.41,ok
9.16727,76.86106,79.0,13.42,ok
9.17626,76.85975,54.0,7.55,ok
9.17709,76.863,73.0,19.47,ok
9.18481,76.86903,47.0,16.81,ok
33.04478,75.27886,1211.0,20.79,ok
33.17313,74.783,505.0,27.36,ok
26.07256,93.928,130.0,1.67,ok
33.04139,74.59239,721.0,15.78,ok
33.048,74.61683,673.0,27.32,ok
33.04161,74.59127,744.0,18.05,ok
33.03998,74.58563,754.0,13.7,ok
16.69677,73.57214,195.0,14.45,ok
11.45949,76.59325,2131.0,29.31,ok
11.46,76.59132,2128.0,25.7,ok
11.46976,76.56556,1995.0,19.19,ok
11.46934,76.56521,1989.0,7.6,ok
11.46814,76.56438,1991.0,13.83,ok
11.46818,76.58011,2104.0,19.14,ok
11.36275,76.60348,2005.0,19.7,ok
11.36296,76.60427,1993.0,15.36,ok
11.36133,76.60171,2038.0,17.82,ok
11.35807,76.59917,2035.0,7.6,ok
11.36013,76.60118,2034.0,23.12,ok
11.36078,76.60156,2035.0,7.6,ok
11.35854,76.59167,2135.0,24.44,ok
11.36079,76.59161,2167.0,12.93,ok
11.4891,76.53898,1705.0,34.39,ok
11.49067,76.52749,1610.0,37.42,ok
11.4905,76.5275,1618.0,41.63,ok
11.4905,76.5325,1675.0,10.15,ok
11.48891,76.53729,1724.0,28.01,ok
11.49515,76.51696,1228.0,21.24,ok
11.49052,76.52742,1618.0,41.63,ok
11.4907,76.53266,1674.0,14.21,ok
11.49064,76.52758,1622.0,38.7,ok
11.34398,76.63676,2080.0,19.34,ok
11.32286,76.61794,2058.0,20.91,ok
11.32247,76.6224,1962.0,11.49,ok
11.32275,76.62117,1973.0,13.58,ok
11.34464,76.59638,2073.0,12.41,ok
11.34471,76.59548,2088.0,20.68,ok
11.34166,76.59664,2127.0,11.49,ok
11.33736,76.60422,2028.0,17.29,ok
11.31956,76.62323,1924.0,7.6,ok
11.31278,76.62521,1940.0,12.93,ok
11.304,76.61939,1983.0,6.46,ok
11.30533,76.61882,2026.0,12.93,ok
11.30778,76.61817,2019.0,17.81,ok
11.30527,76.63085,1970.0,25.02,ok
11.29669,76.63436,2002.0,13.82,ok
11.31094,76.61948,1957.0,18.27,ok
11.30952,76.6323,2007.0,10.69,ok
11.31774,76.62317,1983.0,26.5,ok
11.34749,76.59668,2083.0,22.5,ok
11.31814,76.6216,1973.0,31.56,ok
11.32481,76.61986,1987.0,16.92,ok
11.34252,76.59769,2081.0,27.27,ok
11.34599,76.59545,2095.0,17.81,ok
11.34146,76.63386,2128.0,29.7,ok
11.31281,76.62543,1945.0,17.87,ok
11.3099,76.62256,1964.0,15.01,ok
11.32755,76.6317,2053.0,15.36,ok
11.34204,76.63419,2093.0,31.92,ok
11.34303,76.63919,2127.0,13.5,ok
11.32233,76.62217,1966.0,16.61,ok
11.31261,76.62381,1949.0,6.81,ok
11.50833,76.31917,1013.0,30.84,ok
13.12805,75.51532,1018.0,22.34,ok
11.34962,76.64144,2126.0,28.81,ok
11.28111,76.64833,1651.0,29.7,ok
11.28092,76.648,1655.0,30.64,ok
11.28089,76.64761,1653.0,31.63,ok
11.28072,76.64814,1668.0,27.39,ok
11.33669,76.64225,2041.0,28.09,ok
11.29147,76.64567,1835.0,31.9,ok
11.3206,76.6903,1987.0,17.87,ok
11.3157,76.7068,1831.0,17.81,ok
11.2659,76.6572,1746.0,16.42,ok
11.2818,76.65,1659.0,13.58,ok
11.2774,76.6898,1616.0,22.2,ok
32.40134,75.98525,733.0,30.8,ok
27.36473,88.23728,2020.0,36.04,ok
27.31149,88.23252,1479.0,13.36,ok
27.37049,88.18048,2376.0,43.8,ok
13.14857,75.45868,1175.0,25.46,ok
13.07642,75.45569,496.0,32.86,ok
13.07683,75.45633,507.0,28.98,ok
13.07633,75.47161,684.0,27.55,ok
11.38797,76.73164,2210.0,24.55,ok
11.38733,76.73406,2207.0,28.09,ok
11.35857,76.79312,1795.0,39.73,ok
11.35724,76.79177,1810.0,40.42,ok
11.35744,76.79195,1814.0,42.2,ok
11.36067,76.78127,1793.0,20.77,ok
11.3575,76.7837,1795.0,19.19,ok
11.35256,76.78483,1767.0,13.82,ok
11.35333,76.785,1772.0,11.49,ok
11.35414,76.78528,1774.0,4.82,ok
11.35983,76.78161,1793.0,16.61,ok
11.36067,76.78136,1793.0,20.77,ok
11.36231,76.7795,1801.0,12.41,ok
11.36292,76.77873,1810.0,12.41,ok
11.36631,76.77342,1883.0,29.3,ok
11.36644,76.77225,1900.0,31.32,ok
11.3665,76.77164,1894.0,34.72,ok
11.3665,76.77125,1898.0,29.3,ok
11.36659,76.77039,1908.0,26.73,ok
11.36706,76.76914,1921.0,33.39,ok
11.36689,76.76739,1929.0,13.82,ok
11.3556,76.771,1872.0,19.34,ok
11.4146,76.8133,2053.0,13.43,ok
11.3785,76.7444,2102.0,4.32,ok
11.4139,76.8139,2005.0,27.91,ok
11.3571,76.8083,1888.0,18.27,ok
11.3509,76.7929,1754.0,15.23,ok
11.3533,76.785,1770.0,12.93,ok
11.3669,76.7992,1875.0,10.15,ok
11.3696,76.7517,1938.0,24.44,ok
11.3718,76.7561,1950.0,5.5,ok
11.3599,76.7814,1798.0,16.61,ok
11.3606,76.7813,1793.0,20.77,ok
11.359,76.7817,1808.0,24.1,ok
11.35286,76.78639,1800.0,11.49,ok
11.34785,76.78908,1745.0,21.82,ok
11.34842,76.7925,1719.0,5.5,ok
11.34123,76.79759,1696.0,34.75,ok
11.33963,76.79743,1692.0,22.5,ok
11.33669,76.79845,1662.0,19.19,ok
11.33453,76.7958,1620.0,16.92,ok
11.33591,76.79098,1586.0,10.69,ok
11.33217,76.79413,1525.0,17.81,ok
11.3307,76.79916,1473.0,25.69,ok
11.32999,76.803,1442.0,19.34,ok
11.3353,76.81397,1343.0,31.76,ok
11.33449,76.81551,1296.0,25.69,ok
11.34167,76.80274,1760.0,20.68,ok
11.34065,76.80033,1685.0,16.8,ok
11.3416,76.80029,1724.0,23.48,ok
11.34342,76.79352,1716.0,19.6,ok
11.34165,76.80003,1701.0,31.99,ok
11.3345,76.8158,1292.0,18.65,ok
11.3356,76.8146,1354.0,34.75,ok
11.3355,76.814,1365.0,32.68,ok
11.3353,76.8135,1346.0,36.07,ok
11.335,76.8127,1362.0,43.23,ok
11.3312,76.7994,1478.0,19.95,ok
11.3495,76.786,1769.0,20.39,ok
11.3497,76.7855,1778.0,22.55,ok
11.3492,76.787,1778.0,12.76,ok
11.33428,76.81322,1306.0,15.84,ok
11.33558,76.815,1343.0,38.76,ok
11.33547,76.81456,1342.0,36.07,ok
11.33547,76.8145,1347.0,32.68,ok
11.33528,76.81331,1351.0,35.98,ok
11.33536,76.81286,1374.0,42.33,ok
11.33536,76.81281,1374.0,42.33,ok
11.33433,76.81244,1359.0,38.65,ok
11.33231,76.80869,1406.0,30.37,ok
11.33042,76.80783,1395.0,37.35,ok
11.32925,76.80642,1410.0,33.02,ok
11.33147,76.80142,1466.0,37.75,ok
11.33128,76.79947,1471.0,15.22,ok
11.33128,76.79944,1471.0,15.22,ok
11.33244,76.79422,1529.0,18.87,ok
11.33461,76.79083,1555.0,21.23,ok
11.33372,76.79764,1628.0,28.56,ok
11.33406,76.79825,1633.0,23.48,ok
11.33406,76.79831,1633.0,23.48,ok
11.33597,76.79875,1656.0,23.16,ok
11.33646,76.79841,1666.0,24.1,ok
11.34025,76.79775,1693.0,23.83,ok
11.34058,76.79775,1697.0,23.16,ok
11.341,76.79756,1701.0,25.79,ok
11.34175,76.79606,1727.0,36.23,ok
11.34181,76.79556,1730.0,38.0,ok
11.34208,76.79533,1707.0,31.37,ok
11.34481,76.79025,1736.0,17.76,ok
11.345,76.79022,1736.0,23.12,ok
11.34569,76.78942,1752.0,30.37,ok
11.34597,76.78917,1741.0,12.93,ok
11.34758,76.78822,1760.0,17.81,ok
11.3495,76.78722,1764.0,22.12,ok
11.34973,76.7869,1758.0,19.6,ok
11.34958,76.78603,1768.0,18.27,ok
11.34961,76.78558,1779.0,21.64,ok
11.35036,76.78528,1777.0,21.64,ok
11.34333,76.79572,1716.0,24.1,ok
11.3494,76.7872,1771.0,19.19,ok
11.2653,76.7448,1500.0,21.82,ok
11.3203,76.7985,1798.0,22.21,ok
11.3426,76.7901,1748.0,11.49,ok
11.3445,76.7924,1721.0,9.7,ok
11.3339,76.7981,1631.0,26.1,ok
11.3307,76.808,1397.0,29.81,ok
11.3494,76.7959,1772.0,16.8,ok
11.337,76.7982,1673.0,16.36,ok
11.3359,76.7345,1910.0,40.72,ok
11.3375,76.7769,1745.0,13.82,ok
11.34737,76.78938,1745.0,21.51,ok
11.34966,76.78838,1763.0,25.27,ok
11.3446,76.79241,1723.0,8.84,ok
11.34634,76.79892,1766.0,27.14,ok
32.95769,75.16283,805.0,25.41,ok
32.97508,75.17987,818.0,26.02,ok
32.95505,75.15861,836.0,29.83,ok
33.30781,75.18145,1146.0,46.99,ok
33.33202,75.20014,1193.0,61.72,ok
33.35136,75.17792,1294.0,42.91,ok
24.73197,92.75989,19.0,0.0,ok
24.71098,92.80954,23.0,4.94,ok
24.79489,92.55506,47.0,8.82,ok
24.80053,92.61866,23.0,1.65,ok
24.80741,92.55477,29.0,9.94,ok
24.80531,92.54949,50.0,15.93,ok
24.78003,92.45372,42.0,13.83,ok
24.78381,92.45564,38.0,17.86,ok
24.775,92.39483,19.0,1.65,ok
24.72192,92.90381,40.0,9.53,ok
24.70384,92.9293,23.0,5.93,ok
24.74684,92.96947,25.0,0.0,ok
24.70184,92.94589,26.0,0.0,ok
24.75887,92.92252,25.0,3.69,ok
27.08131,93.61283,274.0,8.99,ok
27.09928,93.61477,376.0,15.16,ok
24.70656,92.65008,47.0,11.51,ok
24.73117,92.64739,37.0,12.68,ok
24.69865,92.66021,28.0,1.65,ok
32.73432,74.87295,366.0,14.08,ok
33.00333,75.21496,848.0,28.06,ok
33.00402,75.21649,848.0,22.6,ok
33.00308,75.21348,849.0,27.23,ok
32.99101,75.19445,819.0,37.04,ok
33.01082,75.22598,901.0,25.27,ok
33.01029,75.22262,899.0,25.13,ok
26.89074,92.12068,222.0,39.06,ok
26.88969,92.12266,263.0,48.88,ok
27.32889,88.60778,1443.0,29.53,ok
27.3391,88.66331,1665.0,27.97,ok
27.34428,88.68007,2178.0,28.26,ok
27.30128,88.66073,1660.0,21.61,ok
27.30826,88.652,2086.0,24.97,ok
16.49199,73.48367,52.0,14.12,ok
16.49181,73.48386,53.0,14.12,ok
16.51115,73.52662,109.0,29.1,ok
16.50587,73.50623,84.0,3.49,ok
30.071,78.49072,482.0,39.4,ok
16.45944,73.50781,103.0,14.51,ok
16.07805,73.87784,200.0,12.01,ok
18.03822,73.55033,356.0,27.21,ok
18.04758,73.56178,473.0,14.55,ok
18.00879,73.53708,161.0,1.58,ok
18.01437,73.54708,155.0,7.83,ok
27.61936,88.66131,1844.0,40.19,ok
27.68136,88.66235,3395.0,43.05,ok
17.78032,73.14556,125.0,12.49,ok
30.42279,78.07247,1406.0,42.87,ok
30.4183,78.07724,1166.0,32.03,ok
30.42503,78.07378,1373.0,35.31,ok
30.41069,78.0865,1068.0,23.63,ok
16.89834,73.32015,38.0,13.91,ok
16.0024,73.59082,90.0,16.14,ok
16.00218,73.59097,90.0,15.23,ok
17.96511,73.58875,181.0,6.28,ok
18.08033,73.51354,39.0,17.1,ok
17.83694,73.0915,35.0,15.37,ok
17.94133,73.55817,510.0,31.59,ok
18.06133,73.58175,257.0,3.52,ok
18.03366,73.60384,277.0,2.23,ok
17.98683,73.58606,317.0,4.97,ok
17.58794,73.66802,187.0,3.51,ok
17.60334,73.67849,177.0,25.61,ok
17.57364,73.68101,300.0,8.41,ok
17.5731,73.69602,411.0,12.48,ok
17.57787,73.67542,154.0,5.65,ok
17.63413,73.65321,262.0,23.08,ok
17.99186,73.67367,1023.0,27.85,ok
17.5245,73.65858,86.0,9.97,ok
17.53805,73.69429,280.0,25.05,ok
17.54953,73.69102,151.0,7.0,ok
17.90808,73.72808,1129.0,19.72,ok
17.899,73.68797,1177.0,30.12,ok
17.88946,73.69458,1131.0,21.49,ok
17.88971,73.69665,1170.0,25.94,ok
17.62686,73.61863,135.0,5.65,ok
17.67868,73.63784,278.0,13.97,ok
17.68012,73.63877,268.0,22.21,ok
17.45249,73.80169,917.0,24.42,ok
17.45647,73.80302,788.0,29.02,ok
17.63914,73.83631,1098.0,7.0,ok
17.63897,73.83764,1069.0,27.93,ok
17.57167,73.89536,1014.0,16.47,ok
30.59083,77.65778,1205.0,48.89,ok
17.27478,73.815,852.0,12.46,ok
17.27469,73.81556,855.0,13.94,ok
17.27456,73.81578,864.0,25.02,ok
26.10695,94.25329,1374.0,8.29,ok
26.08945,94.26422,1473.0,16.55,ok
26.0507,94.2385,1060.0,16.24,ok
27.36993,88.48593,807.0,34.51,ok
27.30352,88.45225,689.0,27.22,ok
27.36056,88.47049,830.0,38.16,ok
27.29784,88.46546,1399.0,22.71,ok
25.36626,92.82304,962.0,17.32,ok
32.83938,74.94076,528.0,24.03,ok
27.37211,88.61672,1875.0,23.52,ok
27.4432,88.6087,1567.0,34.16,ok
27.38903,88.66463,2164.0,37.54,ok
27.39411,88.67024,2267.0,45.94,ok
27.40443,88.59709,1063.0,21.63,ok
27.43808,88.64067,1733.0,41.32,ok
27.24297,88.47056,496.0,34.47,ok
27.2525,88.4606,556.0,34.71,ok
27.28142,88.4625,1383.0,26.62,ok
25.11766,92.84771,160.0,18.24,ok
17.97418,73.46293,58.0,14.55,ok
33.09,75.86142,1362.0,24.76,ok
10.30272,77.66003,1337.0,14.89,ok
10.27456,77.61869,1253.0,22.09,ok
10.43226,76.98764,1124.0,26.94,ok
10.43736,76.98563,973.0,21.76,ok
10.44726,76.98435,916.0,28.31,ok
10.45124,76.98197,664.0,17.94,ok
10.4518,76.9815,644.0,25.35,ok
10.45089,76.97694,547.0,29.92,ok
10.44976,76.97618,600.0,38.16,ok
10.45036,76.9798,626.0,30.16,ok
10.4505,76.97869,625.0,40.63,ok
10.45067,76.98034,634.0,25.35,ok
10.4315,76.98407,1173.0,26.43,ok
10.22722,77.55028,819.0,23.4,ok
27.21392,88.60833,814.0,24.94,ok
27.17302,88.68038,1483.0,20.23,ok
27.13768,88.6552,1222.0,26.84,ok
27.17159,88.67865,1374.0,22.38,ok
11.75017,78.18769,638.0,32.24,ok
11.75094,78.18851,646.0,22.19,ok
11.7615,78.18833,764.0,27.95,ok
11.76307,78.18866,760.0,38.72,ok
11.76376,78.18829,765.0,29.74,ok
11.76453,78.18838,781.0,29.16,ok
11.74044,78.18204,543.0,33.43,ok
11.74705,78.18522,588.0,18.07,ok
11.74847,78.18663,620.0,31.36,ok
11.77961,78.27012,872.0,21.67,ok
11.77561,78.2701,802.0,28.74,ok
11.77558,78.26949,825.0,28.28,ok
25.77145,93.90704,628.0,23.55,ok
25.77006,93.93787,798.0,27.24,ok
25.77006,93.93789,798.0,27.24,ok
25.76618,93.94044,810.0,27.65,ok
25.78023,93.93616,908.0,20.69,ok
25.7746,93.91488,666.0,27.24,ok
25.79702,93.93663,916.0,20.75,ok
10.22302,77.34488,1988.0,10.65,ok
10.22466,77.34555,2008.0,14.89,ok
10.2543,77.33308,1795.0,11.45,ok
10.24369,77.33454,2028.0,5.48,ok
22.91453,92.89333,579.0,23.97,ok
22.90209,92.87991,426.0,11.57,ok
22.89243,92.82294,789.0,38.78,ok
22.88042,92.82169,861.0,31.46,ok
22.91234,92.8451,743.0,33.76,ok
22.86368,92.87276,511.0,15.86,ok
27.30141,88.3916,1800.0,48.83,ok
27.30526,88.35169,1729.0,16.87,ok
27.34256,88.40348,3080.0,17.09,ok
27.29821,88.36508,2097.0,0.0,ok
27.30579,88.3482,1707.0,38.16,ok
27.2959,88.35679,1955.0,20.01,ok
10.22713,77.33827,1882.0,12.71,ok
27.14872,88.28129,395.0,31.23,ok
27.18968,88.2653,1519.0,12.09,ok
27.15241,88.32954,1333.0,14.91,ok
27.20241,88.29609,1058.0,25.58,ok
27.2105,88.25145,1214.0,35.88,ok
27.14529,88.24542,1536.0,17.93,ok
23.49992,92.70136,897.0,33.88,ok
23.48556,92.70306,980.0,8.73,ok
23.49083,92.70556,1014.0,57.32,ok
23.49861,92.70389,953.0,38.85,ok
23.49,92.70556,1036.0,41.13,ok
23.49722,92.70333,908.0,28.43,ok
23.4855,92.7033,980.0,10.83,ok
23.4946,92.7044,928.0,46.72,ok
30.71028,78.46675,1618.0,39.02,ok
12.87814,75.03807,48.0,15.31,ok
12.87428,74.97916,82.0,19.24,ok
31.99953,77.1265,1277.0,37.84,ok
31.96664,77.1162,1210.0,31.99,ok
31.96694,77.11688,1207.0,20.63,ok
18.93247,73.23425,433.0,16.66,ok
16.63421,74.06467,740.0,13.89,ok
32.70497,75.80958,1291.0,29.27,ok
32.69335,75.78377,1400.0,46.0,ok
23.00639,92.67692,403.0,31.4,ok
23.05806,92.67583,706.0,3.25,ok
23.05222,92.67028,429.0,15.02,ok
23.03017,92.67336,310.0,35.23,ok
23.02281,92.67256,350.0,20.29,ok
23.04896,92.64742,205.0,22.49,ok
24.27139,92.96,777.0,19.13,ok
24.28587,92.94599,901.0,27.36,ok
24.2726,92.93947,498.0,35.75,ok
24.21942,92.91562,514.0,36.81,ok
30.61,79.01,1791.0,26.71,ok
30.652,79.0244,2014.0,32.68,ok
30.98134,76.9773,957.0,16.97,ok
30.97036,76.99214,1333.0,27.09,ok
31.46975,77.36669,1705.0,43.46,ok
31.473,77.36772,1740.0,44.72,ok
30.90009,76.93014,1054.0,28.91,ok
30.35608,78.31892,2063.0,19.47,ok
30.43675,79.42864,1317.0,37.51,ok
33.36506,75.18358,1465.0,54.29,ok
33.38858,75.20136,1565.0,40.71,ok
33.36625,75.18625,1433.0,12.85,ok
33.36262,75.17574,1399.0,54.07,ok
30.4777,78.4671,1208.0,32.01,ok
33.23526,75.2456,735.0,28.29,ok
33.24199,75.23668,711.0,5.65,ok
33.23601,75.24382,747.0,35.73,ok
33.22052,75.26956,716.0,18.09,ok
33.21495,75.27282,709.0,14.46,ok
11.34981,76.94119,506.0,16.61,ok
11.34968,76.94148,503.0,19.19,ok
11.34963,76.94182,496.0,20.39,ok
11.34893,76.94316,491.0,19.19,ok
11.34853,76.9434,492.0,23.28,ok
11.34824,76.94361,488.0,31.57,ok
11.3481,76.9438,485.0,31.57,ok
11.34778,76.94399,481.0,26.4,ok
11.34765,76.9445,475.0,26.2,ok
11.34701,76.94478,476.0,24.1,ok
11.34613,76.94403,462.0,20.91,ok
11.34619,76.9439,460.0,23.28,ok
11.34641,76.94359,457.0,26.1,ok
11.34653,76.94348,464.0,22.88,ok
11.34677,76.94266,451.0,18.65,ok
11.34687,76.94158,441.0,23.48,ok
11.34493,76.93815,414.0,17.29,ok
11.34263,76.93718,392.0,20.34,ok
34.02194,74.7625,1619.0,0.0,ok
11.364,76.90982,1161.0,11.49,ok
11.36353,76.91286,1139.0,14.94,ok
11.36273,76.91433,1126.0,16.61,ok
11.36183,76.91594,1105.0,19.19,ok
11.36074,76.91737,1103.0,12.05,ok
11.36129,76.91925,1086.0,21.99,ok
11.35951,76.91986,1076.0,14.21,ok
11.35895,76.91989,1082.0,26.14,ok
11.35892,76.92088,1068.0,25.8,ok
11.35896,76.92146,1067.0,29.3,ok
11.35745,76.92692,1037.0,11.0,ok
11.35687,76.93211,983.0,6.28,ok
11.35629,76.933,969.0,36.56,ok
11.35809,76.93395,976.0,33.39,ok
11.35887,76.93558,947.0,26.4,ok
11.35997,76.93761,930.0,22.12,ok
11.3602,76.93834,916.0,23.83,ok
11.35951,76.93782,906.0,25.8,ok
11.3588,76.93761,903.0,23.95,ok
11.35962,76.93848,888.0,27.39,ok
11.3608,76.9394,890.0,31.57,ok
11.36053,76.94007,868.0,32.84,ok
11.36007,76.94175,870.0,31.05,ok
11.35989,76.94218,863.0,33.73,ok
11.35993,76.94278,852.0,35.98,ok
11.36132,76.94568,825.0,27.39,ok
11.35992,76.94276,852.0,35.98,ok
11.36169,76.94605,825.0,34.29,ok
11.3621,76.94641,825.0,32.73,ok
11.36257,76.94761,816.0,24.99,ok
11.36214,76.94927,799.0,23.28,ok
11.36207,76.94978,795.0,24.1,ok
11.36176,76.95017,799.0,25.27,ok
11.36127,76.95067,801.0,31.83,ok
11.36055,76.94817,721.0,18.49,ok
11.35961,76.94662,720.0,31.92,ok
11.35914,76.9463,711.0,21.51,ok
11.35809,76.94534,697.0,25.69,ok
11.3565,76.94579,658.0,31.32,ok
11.35763,76.94602,656.0,23.95,ok
11.35774,76.94669,646.0,20.34,ok
11.35812,76.9496,623.0,26.2,ok
11.35793,76.94888,616.0,24.99,ok
11.3576,76.94858,605.0,22.67,ok
11.35747,76.94804,603.0,21.82,ok
11.3573,76.94762,598.0,17.87,ok
11.35709,76.94703,611.0,23.64,ok
11.35681,76.94698,600.0,21.82,ok
11.35473,76.94561,576.0,34.72,ok
11.35445,76.94379,569.0,32.82,ok
11.35489,76.94308,572.0,34.76,ok
11.35451,76.94263,550.0,16.1,ok
11.35347,76.94215,545.0,24.44,ok
11.3935,76.9317,1248.0,36.5,ok
33.24235,75.20799,902.0,23.65,ok
33.23699,75.22344,796.0,23.05,ok
33.25047,75.21072,722.0,17.13,ok
33.25676,75.2038,791.0,19.63,ok
33.2587,75.19679,857.0,41.54,ok
33.24267,75.23299,717.0,11.85,ok
33.24827,75.21343,712.0,26.99,ok
33.24726,75.21641,728.0,22.19,ok
28.3892,95.92776,607.0,34.77,ok
23.45083,92.6825,905.0,18.89,ok
23.44806,92.68333,874.0,17.69,ok
23.44333,92.68528,836.0,24.91,ok
23.42722,92.71278,942.0,34.44,ok
23.41694,92.71806,1098.0,16.58,ok
23.46806,92.71639,1135.0,28.45,ok
23.4725,92.71444,1076.0,14.73,ok
23.4688,92.7208,1138.0,26.81,ok
23.4807,92.7025,1001.0,24.27,ok
23.4724,92.64879,418.0,17.88,ok
33.14553,74.97701,938.0,24.92,ok
23.41,92.74944,1228.0,31.92,ok
23.43194,92.76083,1464.0,26.51,ok
23.44139,92.77889,1332.0,22.97,ok
23.41077,92.75312,1127.0,34.96,ok
23.46778,92.74111,1341.0,63.77,ok
23.43278,92.76111,1502.0,16.36,ok
23.46925,92.74407,1365.0,13.78,ok
23.45532,92.72657,874.0,34.96,ok
23.40528,92.78784,1189.0,42.51,ok
23.40382,92.78422,1016.0,19.13,ok
23.40521,92.8105,830.0,12.56,ok
23.46833,92.77437,790.0,13.23,ok
23.37972,92.75167,1271.0,29.81,ok
23.35694,92.77028,1028.0,25.54,ok
23.35639,92.77028,1017.0,26.12,ok
23.39167,92.75528,1310.0,33.02,ok
23.35019,92.77885,839.0,28.27,ok
23.34102,92.77676,744.0,32.12,ok
23.33914,92.78613,683.0,27.02,ok
23.33623,92.78711,679.0,44.27,ok
23.35348,92.78019,868.0,50.82,ok
23.36737,92.7673,1144.0,52.96,ok
23.38181,92.7686,1055.0,27.62,ok
23.35782,92.73729,527.0,43.45,ok
23.35556,92.80462,1108.0,36.07,ok
23.38731,92.73938,1084.0,32.04,ok
24.4259,93.13581,524.0,11.82,ok
24.44348,93.15818,66.0,3.29,ok
24.40418,93.09242,883.0,13.79,ok
24.40334,93.07689,562.0,27.92,ok
24.38457,93.09141,791.0,37.8,ok
24.38833,93.09466,925.0,33.56,ok
24.38329,93.08106,769.0,16.03,ok
24.44415,93.1229,621.0,33.68,ok
23.10173,93.20232,1177.0,19.15,ok
23.09561,93.20786,1002.0,25.81,ok
23.11098,93.2126,1017.0,33.22,ok
23.10851,93.20975,1102.0,26.16,ok
23.09758,93.21623,888.0,25.81,ok
23.10192,93.20426,1114.0,24.22,ok
23.09759,93.21089,937.0,38.72,ok
23.10101,93.19394,1045.0,26.46,ok
23.10075,93.18785,981.0,25.01,ok
23.09955,93.186,909.0,6.69,ok
23.0983,93.17597,981.0,13.66,ok
23.10185,93.20139,1201.0,19.62,ok
23.14928,93.19416,908.0,16.18,ok
23.15387,93.22541,1052.0,12.82,ok
24.47756,93.05937,63.0,3.29,ok
24.49546,92.9977,277.0,13.89,ok
23.47694,92.85785,1057.0,8.12,ok
23.47104,92.85503,1080.0,28.05,ok
23.46556,92.85599,1074.0,12.85,ok
23.46316,92.85467,1056.0,24.53,ok
23.44233,92.81273,721.0,6.71,ok
23.31259,92.85642,996.0,38.24,ok
23.28881,92.86476,887.0,29.98,ok
